,booksim_latency,booksim_power,booksim_leakage_store,pred_latency,pred_energy,pred_power,neurosim_latency,neurosim_energy
13,1315.0696448,1.388056,0.105575,tensor(21387.0312),0.0,tensor(0.7942),134396.78,2805062.0
14,3496.9252056000005,3.2053149999999997,0.21115,tensor(60972.2383),0.0,tensor(1.4861),252554.87,12482939.0
15,1691.8256536000001,1.800802,0.105575,tensor(24186.8047),0.0,tensor(0.7959),148678.74,3344230.0
16,2165.4692104000005,4.095675,0.21115,tensor(60972.2383),0.0,tensor(1.4861),259286.34,43836113.0
0,12020.2983712,0.578203,0.0,tensor(58662.3047),0.0,tensor(0.4400),277179.8,1398980.0
1,3692.9111584,1.005213,0.130446,tensor(37397.9492),0.0,tensor(0.8035),823009.6000000001,5622050.0
2,12390.811960800002,1.6588059999999998,0.260892,tensor(77937.0391),0.0,tensor(1.2613),2010294.4,19815150.0
3,6642.974432000001,1.005366,0.130446,tensor(42158.2422),0.0,tensor(0.8171),988601.4,7050310.0
4,12390.811960800002,1.6588059999999998,0.260892,tensor(77937.0391),0.0,tensor(1.2613),1641384.81,18345758.0
5,1781.8205304,1.002846,0.130446,tensor(25575.2988),0.0,tensor(0.7943),338540.02,3457236.0
6,7972.08952,2.1126810000000003,0.260892,tensor(78160.7656),0.0,tensor(1.4608),773990.2100000001,14472114.0
7,3205.74236,1.29071,0.130446,tensor(31970.5195),0.0,tensor(0.8011),430298.41000000003,4633944.0
8,7972.479671200001,2.44309,0.260892,tensor(78160.7656),0.0,tensor(1.4608),590885.61,12833824.0
9,787.9753736,1.135303,0.130446,tensor(10206.4990),0.0,tensor(0.7895),113038.0,1649192.0
10,2314.3769184000002,2.848856,0.260892,tensor(45494.0859),0.0,tensor(1.4477),231538.19,8499347.0
11,1120.3841960000002,1.556191,0.130446,tensor(17665.3555),0.0,tensor(0.7911),135270.88,2045380.0
12,1682.0718736000001,3.4022699999999997,0.260892,tensor(45494.0859),0.0,tensor(1.4477),249882.57,8939842.0
13,1163.3008280000001,1.844748,0.130446,tensor(18760.4590),0.0,tensor(0.7913),153776.08000000002,2794640.0
14,5959.8196808,3.5903610000000006,0.260892,tensor(60591.2148),0.0,tensor(1.6392),296541.44,18592528.0
15,1492.9785920000002,1.845602,0.130446,tensor(22504.9160),0.0,tensor(0.7928),196192.37,7617697.0
16,6099.6238608,3.717052,0.260892,tensor(60591.2148),0.0,tensor(1.6392),274281.79,68998271.0
0,13622.9094504,0.620993,0.0,tensor(59265.1094),0.0,tensor(0.4845),286130.3,1612840.0
1,4185.1519224,1.079967,0.108709,tensor(40749.3828),0.0,tensor(0.8769),818010.6000000001,6241130.0
2,14042.7121416,1.781752,0.217418,tensor(82197.3438),0.0,tensor(1.3898),1875804.5999999999,21154710.0
3,7528.4876056,1.0801319999999999,0.108709,tensor(44470.2500),0.0,tensor(0.8925),987276.0,7789460.0
4,14042.7121416,1.781752,0.217418,tensor(82197.3438),0.0,tensor(1.3898),1485948.3,19454539.0
5,2018.1221072,0.920287,0.108709,tensor(29898.7383),0.0,tensor(0.8679),397511.4,3740068.0
6,6287.6767392,2.2462429999999998,0.217418,tensor(62270.4453),0.0,tensor(1.3643),897035.9000000001,14959069.0
