,booksim_latency,booksim_power,booksim_leakage_store,pred_latency,pred_energy,pred_power,neurosim_latency,neurosim_energy
0,18430.742688000002,0.71093,0.0,tensor(60613.),0.0,tensor(0.5527),264415.2,2302440.0
1,5661.874214400001,1.238297,0.0957052,tensor(45047.0859),0.0,tensor(1.0785),867416.3999999999,6415730.0
2,18998.412684000003,2.040779,0.1914104,tensor(86660.4531),0.0,tensor(1.6876),1770742.9,12784860.0
3,10185.0271264,1.238483,0.0957052,tensor(48638.6641),0.0,tensor(1.0826),987598.1,7095140.0
4,14795.703957600002,2.4671570000000003,0.1914104,tensor(86660.4531),0.0,tensor(1.6876),1478971.9,10652050.0
5,2734.0495592,1.588596,0.0957052,tensor(37318.2461),0.0,tensor(1.0755),417601.0,2888970.0
6,8506.466613600001,2.570702,0.1914104,tensor(63312.5859),0.0,tensor(1.6802),825760.0,7510240.0
7,4914.6046160000005,1.5890309999999999,0.0957052,tensor(37931.0078),0.0,tensor(1.0778),475526.7,3227490.0
8,8506.466613600001,2.570702,0.1914104,tensor(63312.5859),0.0,tensor(1.6802),676603.02,6706664.0
9,1207.2578632,1.401281,0.0957052,tensor(16743.5820),0.0,tensor(1.0741),152208.12,1129499.0
10,2517.2555424,3.07712,0.1914104,tensor(45462.1797),0.0,tensor(1.6755),267906.3,2759096.0
11,1717.0554312000002,1.916155,0.0957052,tensor(23296.7109),0.0,tensor(1.0745),165871.1,1397028.0
12,2517.2555424,3.07712,0.1914104,tensor(45462.1797),0.0,tensor(1.6755),275854.8,2830458.0
13,1779.9998248000002,1.9260249999999999,0.0957052,tensor(24682.8984),0.0,tensor(1.0746),207285.29,1738205.0
14,4060.5636392000006,3.055479,0.1914104,tensor(59043.9609),0.0,tensor(1.6761),357704.49,4346017.0
15,2288.3668384000002,2.2715300000000003,0.0957052,tensor(29451.8594),0.0,tensor(1.0751),220714.69,1839461.0
16,3352.8293624000003,3.60888,0.1914104,tensor(59043.9609),0.0,tensor(1.6761),793320.19,13340116.0
0,24841.187004800002,0.760777,0.0,tensor(61826.9922),0.0,tensor(0.5986),234025.5,2649420.0
1,7630.837270400001,1.3270119999999999,0.112019,tensor(53514.5078),0.0,tensor(1.1930),704770.0,7379330.0
2,25606.0134072,2.184832,0.224038,tensor(95269.6875),0.0,tensor(1.8458),1495112.5,14908710.0
3,13727.0798208,1.327207,0.112019,tensor(57404.7266),0.0,tensor(1.1940),828391.5,8264400.0
4,19941.538184800003,2.644755,0.224038,tensor(95269.6875),0.0,tensor(1.8458),1203494.3,12390490.0
5,3684.4578824000005,1.699914,0.112019,tensor(42091.2344),0.0,tensor(1.1906),339474.6,3353400.0
6,11464.853112800001,2.7487209999999997,0.224038,tensor(67812.2812),0.0,tensor(1.8426),696519.8999999999,8498580.0
7,6623.466872000001,1.700327,0.112019,tensor(40743.7891),0.0,tensor(1.1921),399058.0,3791050.0
8,11464.853112800001,2.7487209999999997,0.224038,tensor(67812.2812),0.0,tensor(1.8426),549720.8,7498286.0
9,1626.5403528000002,1.501852,0.112019,tensor(27428.7070),0.0,tensor(1.1889),125079.3,1302508.0
10,3392.2346336,3.28842,0.224038,tensor(58244.4336),0.0,tensor(1.8392),225525.3,3078452.0
11,2313.7266664,2.049013,0.112019,tensor(31373.3789),0.0,tensor(1.1895),138996.5,1593022.0
12,3392.2346336,3.28842,0.224038,tensor(58244.4336),0.0,tensor(1.8392),231645.0,3157712.0
13,2398.5195272,2.0595529999999997,0.112019,tensor(36491.2422),0.0,tensor(1.1896),171316.2,1976531.0
14,5472.390781600001,3.266355,0.224038,tensor(71476.3984),0.0,tensor(1.8398),300920.4,4771811.0
15,3083.7550848,2.42715,0.112019,tensor(41627.1172),0.0,tensor(1.1901),185129.3,2100771.0
16,4518.601148000001,3.85404,0.224038,tensor(71476.3984),0.0,tensor(1.8398),618287.1000000001,14227801.0
0,29649.0202424,0.84137,0.0,tensor(62989.7188),0.0,tensor(0.6556),192317.4,2823560.0
1,9107.559562400002,1.470277,0.126893,tensor(61244.5352),0.0,tensor(1.3270),617217.8,7864400.0
2,30561.7139496,2.417638,0.253786,tensor(104460.8750),0.0,tensor(2.0350),1273397.4,15976230.0
